,type0,type1,type2,type3
760,77.0,0.0,0.0,125.0
761,146.0,57.0,0.0,484.0
762,0.0,0.0,0.0,437.0
763,0.0,0.0,0.0,627.0
764,0.0,0.0,0.0,408.0
765,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,184.0
767,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,437.0
770,0.0,0.0,0.0,998.0
771,0.0,89.0,0.0,119.0
772,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,147.0
774,0.0,0.0,0.0,0.0
775,151.0,0.0,0.0,0.0
776,102.0,0.0,0.0,224.0
777,0.0,0.0,0.0,58.0
778,0.0,0.0,0.0,245.0
779,0.0,0.0,0.0,304.0
780,0.0,199.0,0.0,641.0
781,0.0,99.0,0.0,0.0
782,0.0,0.0,0.0,621.0
783,0.0,0.0,0.0,589.0
784,66.0,0.0,0.0,234.0
785,64.0,0.0,0.0,134.0
786,0.0,0.0,0.0,276.0
787,0.0,59.0,0.0,0.0
788,255.0,0.0,0.0,0.0
789,94.0,0.0,0.0,518.0
790,0.0,222.0,0.0,636.0
791,0.0,0.0,0.0,677.0
792,0.0,63.0,0.0,179.0
793,0.0,0.0,0.0,514.0
794,0.0,0.0,0.0,131.0
795,0.0,0.0,0.0,779.0
796,0.0,0.0,0.0,394.0
797,0.0,0.0,0.0,307.0
798,0.0,0.0,0.0,92.0
799,0.0,0.0,0.0,773.0
800,0.0,0.0,0.0,574.0
801,0.0,0.0,0.0,148.0
802,0.0,0.0,0.0,307.0
803,64.0,0.0,0.0,0.0
804,0.0,0.0,0.0,385.0
805,0.0,0.0,0.0,68.0
806,0.0,0.0,0.0,278.0
807,0.0,0.0,0.0,248.0
808,0.0,132.0,0.0,748.0
809,55.0,0.0,0.0,150.0
810,0.0,0.0,0.0,55.0
811,0.0,0.0,0.0,323.0
812,0.0,103.0,0.0,448.0
813,0.0,0.0,0.0,184.0
814,0.0,0.0,0.0,281.0
815,0.0,0.0,0.0,464.0
816,0.0,0.0,0.0,730.0
817,0.0,0.0,0.0,523.0
818,159.0,82.0,0.0,804.0
819,0.0,0.0,0.0,735.0
820,0.0,0.0,0.0,83.0
821,0.0,0.0,0.0,190.0
822,0.0,0.0,0.0,263.0
823,0.0,0.0,0.0,176.0
824,0.0,0.0,0.0,573.0
825,80.0,0.0,0.0,587.0
826,61.0,73.0,0.0,129.0
827,0.0,0.0,0.0,295.0
828,0.0,0.0,0.0,428.00000000000006
829,0.0,0.0,0.0,325.0
830,0.0,0.0,0.0,0.0
831,0.0,0.0,0.0,657.0
832,0.0,0.0,0.0,0.0
833,0.0,52.0,0.0,145.0
834,0.0,0.0,0.0,98.0
835,0.0,52.0,0.0,0.0
836,0.0,0.0,0.0,122.0
837,0.0,0.0,0.0,176.0
838,0.0,0.0,0.0,201.99999999999997
839,0.0,0.0,0.0,526.0
840,0.0,0.0,0.0,681.0
841,0.0,0.0,0.0,490.0
842,0.0,0.0,0.0,128.0
843,188.0,250.0,0.0,368.0
844,0.0,0.0,0.0,394.0
845,0.0,0.0,0.0,853.0
846,79.0,90.0,0.0,315.0
847,0.0,0.0,0.0,817.0
848,0.0,0.0,0.0,0.0
849,282.0,0.0,0.0,68.0
850,0.0,204.0,0.0,78.0
851,0.0,100.0,0.0,0.0
852,0.0,83.0,0.0,266.0
853,0.0,0.0,0.0,358.0
854,168.0,0.0,0.0,418.0
855,0.0,0.0,0.0,193.0
856,306.0,117.00000000000001,0.0,585.0
857,0.0,0.0,0.0,401.0
858,89.0,78.0,0.0,0.0
859,51.0,0.0,0.0,0.0
860,0.0,182.0,0.0,0.0
861,0.0,0.0,0.0,346.0
862,176.0,0.0,0.0,0.0
863,0.0,0.0,0.0,677.0
864,0.0,0.0,0.0,696.0
865,80.0,68.0,0.0,0.0
866,0.0,0.0,0.0,104.0
867,0.0,0.0,0.0,217.0
868,0.0,256.0,0.0,270.0
869,0.0,172.0,0.0,0.0
870,0.0,0.0,0.0,680.0
871,0.0,0.0,0.0,632.0
872,0.0,0.0,0.0,300.0
873,269.0,0.0,0.0,0.0
874,0.0,57.0,0.0,221.0
875,0.0,96.0,0.0,106.0
876,0.0,112.0,0.0,0.0
877,57.0,0.0,0.0,535.0
878,0.0,213.0,0.0,112.0
879,62.0,0.0,0.0,904.0
880,0.0,0.0,0.0,666.0
881,0.0,124.0,0.0,163.0
882,0.0,0.0,0.0,281.0
883,0.0,51.0,0.0,57.0
884,0.0,52.0,0.0,518.0
885,0.0,261.0,0.0,0.0
886,56.0,0.0,0.0,308.0
887,94.0,0.0,0.0,126.0
888,0.0,158.0,0.0,0.0
889,0.0,0.0,0.0,747.0
890,0.0,0.0,0.0,67.0
891,0.0,154.0,0.0,658.0
892,0.0,0.0,0.0,499.0
893,0.0,0.0,0.0,804.0
894,79.0,83.0,0.0,0.0
895,0.0,0.0,0.0,194.0
896,0.0,0.0,0.0,0.0
897,0.0,0.0,0.0,228.0
898,164.0,0.0,0.0,272.0
899,126.0,0.0,0.0,0.0
900,0.0,0.0,0.0,0.0
901,0.0,201.0,0.0,729.0
902,0.0,0.0,0.0,326.0
903,0.0,0.0,0.0,486.0
904,0.0,0.0,0.0,0.0
905,0.0,261.0,0.0,148.0
906,0.0,103.0,0.0,122.0
907,0.0,0.0,0.0,258.0
908,0.0,0.0,0.0,0.0
909,0.0,0.0,0.0,609.0
910,0.0,0.0,0.0,0.0
911,0.0,55.0,0.0,526.0
912,0.0,0.0,0.0,697.0
913,0.0,0.0,0.0,152.0
914,188.0,0.0,0.0,685.0
915,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,214.0
917,0.0,109.0,0.0,279.0
918,0.0,0.0,0.0,63.0
919,0.0,0.0,0.0,140.0
920,80.0,0.0,0.0,137.0
921,0.0,0.0,0.0,61.00000000000001
922,0.0,0.0,0.0,0.0
923,0.0,0.0,0.0,73.0
924,0.0,0.0,0.0,325.0
925,0.0,0.0,0.0,563.0000000000001
926,0.0,0.0,0.0,210.0
927,0.0,0.0,0.0,134.0
928,0.0,318.0,0.0,323.0
929,0.0,186.0,0.0,617.0
930,0.0,0.0,0.0,345.0
931,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,166.0
933,0.0,0.0,0.0,337.0
934,0.0,0.0,0.0,527.0
935,0.0,77.0,0.0,554.0
936,0.0,0.0,0.0,0.0
937,0.0,0.0,0.0,255.0
938,0.0,98.0,0.0,860.0
939,0.0,0.0,0.0,0.0
940,57.0,0.0,0.0,259.0
941,0.0,0.0,0.0,812.0
942,125.0,0.0,0.0,133.0
943,0.0,0.0,0.0,666.0
944,198.0,0.0,0.0,0.0
945,0.0,0.0,0.0,176.00000000000003
946,109.0,0.0,0.0,117.0
947,0.0,0.0,0.0,241.0
948,0.0,0.0,0.0,0.0
949,0.0,152.0,0.0,477.0
950,0.0,73.0,0.0,755.0
951,110.0,0.0,0.0,486.0
952,71.0,58.99999999999999,0.0,646.0
953,0.0,109.0,0.0,390.0
954,127.00000000000001,190.0,0.0,145.0
955,0.0,0.0,0.0,58.0
956,0.0,0.0,0.0,947.0
957,0.0,0.0,0.0,378.0
958,0.0,0.0,0.0,0.0
959,0.0,0.0,0.0,144.0
960,0.0,52.0,0.0,99.0
961,0.0,161.0,0.0,534.0
962,0.0,0.0,0.0,505.0
963,0.0,0.0,0.0,171.0
964,54.0,0.0,0.0,422.00000000000006
965,0.0,0.0,0.0,138.0
966,0.0,167.0,0.0,492.0
967,0.0,0.0,0.0,288.0
968,163.0,0.0,0.0,0.0
969,0.0,0.0,0.0,97.0
970,0.0,0.0,0.0,266.0
971,164.0,0.0,0.0,562.0
972,0.0,0.0,0.0,785.0
973,0.0,81.0,0.0,52.0
974,0.0,0.0,0.0,181.0
975,89.0,0.0,0.0,63.0
976,0.0,0.0,0.0,0.0
977,0.0,78.0,0.0,569.0
978,65.0,0.0,0.0,526.0
979,0.0,0.0,0.0,468.0
980,0.0,0.0,0.0,222.0
981,114.0,0.0,0.0,52.0
982,0.0,0.0,0.0,0.0
983,0.0,60.0,0.0,250.0
984,0.0,0.0,0.0,721.0
985,0.0,0.0,0.0,113.00000000000001
986,169.0,0.0,0.0,335.0
987,0.0,230.0,0.0,94.0
988,64.0,0.0,0.0,519.0
989,0.0,0.0,0.0,893.0
990,62.0,0.0,0.0,0.0
991,65.0,0.0,0.0,0.0
992,0.0,79.0,0.0,166.0
993,0.0,0.0,0.0,172.0
994,0.0,0.0,0.0,0.0
995,0.0,138.0,0.0,313.0
996,57.0,0.0,0.0,222.0
997,0.0,0.0,0.0,598.0
998,0.0,0.0,0.0,0.0
999,274.0,0.0,0.0,0.0
1000,0.0,120.0,0.0,292.0
1001,0.0,0.0,0.0,746.0
1002,0.0,0.0,0.0,89.0
1003,0.0,0.0,0.0,0.0
1004,0.0,108.0,0.0,910.0000000000001
1005,0.0,65.0,0.0,144.0
1006,0.0,90.0,0.0,766.0
1007,94.0,0.0,0.0,0.0
1008,0.0,0.0,0.0,394.0
1009,0.0,63.0,0.0,472.0
1010,0.0,0.0,0.0,0.0
1011,82.0,0.0,0.0,538.0
1012,0.0,0.0,0.0,423.0
1013,0.0,0.0,0.0,71.0
1014,0.0,274.0,0.0,431.0
1015,58.0,0.0,0.0,352.0
1016,0.0,131.0,0.0,0.0
1017,0.0,0.0,0.0,0.0
1018,0.0,132.0,0.0,0.0
1019,0.0,0.0,0.0,211.0
1020,0.0,93.0,0.0,0.0
1021,51.0,0.0,0.0,0.0
1022,0.0,0.0,0.0,102.0
1023,115.0,0.0,0.0,420.0
1024,55.00000000000001,0.0,0.0,63.0
1025,0.0,0.0,0.0,71.0
1026,0.0,0.0,0.0,317.0
1027,0.0,65.0,0.0,115.0
1028,0.0,0.0,0.0,0.0
1029,0.0,73.0,0.0,0.0
1030,0.0,0.0,0.0,414.0
1031,0.0,0.0,0.0,0.0
1032,202.0,0.0,0.0,51.0
1033,0.0,0.0,0.0,809.0
1034,0.0,0.0,0.0,211.0
1035,0.0,0.0,0.0,0.0
1036,0.0,85.0,0.0,62.0
1037,0.0,0.0,0.0,0.0
1038,0.0,74.0,0.0,184.0
1039,0.0,0.0,0.0,267.0
1040,0.0,94.0,0.0,0.0
1041,0.0,0.0,0.0,412.0
1042,0.0,0.0,0.0,0.0
1043,0.0,0.0,0.0,0.0
1044,0.0,0.0,0.0,188.0
1045,122.0,0.0,0.0,1006.0
1046,0.0,0.0,0.0,0.0
1047,0.0,526.0,0.0,595.0
1048,0.0,0.0,0.0,564.0
1049,0.0,0.0,0.0,455.00000000000006
1050,156.0,0.0,0.0,71.0
1051,0.0,0.0,0.0,435.0
1052,324.0,0.0,0.0,455.0
1053,0.0,0.0,0.0,617.0
1054,0.0,0.0,0.0,472.0
1055,96.0,0.0,0.0,383.0
1056,59.0,0.0,0.0,168.0
1057,0.0,0.0,0.0,470.0
1058,0.0,152.0,0.0,372.0
1059,0.0,0.0,0.0,298.0
1060,115.0,0.0,0.0,455.0
1061,82.0,107.0,0.0,780.0
1062,55.0,0.0,0.0,927.0
1063,52.0,51.0,0.0,421.0
1064,94.0,0.0,0.0,458.0
1065,0.0,79.0,0.0,0.0
1066,0.0,0.0,0.0,102.0
1067,0.0,0.0,0.0,620.0
1068,195.0,0.0,0.0,69.0
1069,0.0,0.0,0.0,52.0
1070,0.0,0.0,0.0,91.0
1071,0.0,0.0,0.0,311.0
1072,74.0,0.0,0.0,290.0
1073,0.0,0.0,0.0,335.0
1074,0.0,0.0,0.0,0.0
1075,56.0,0.0,0.0,202.00000000000003
1076,0.0,0.0,0.0,85.0
1077,0.0,0.0,0.0,882.0
1078,0.0,0.0,0.0,137.0
1079,0.0,0.0,0.0,76.0
1080,0.0,0.0,0.0,660.0
1081,75.0,0.0,0.0,571.0
1082,82.0,0.0,0.0,118.0
1083,296.0,51.0,0.0,602.0
1084,0.0,0.0,0.0,52.0
1085,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,571.0
1087,110.0,0.0,0.0,563.0
1088,58.0,0.0,0.0,91.0
1089,0.0,0.0,0.0,304.0
1090,0.0,51.0,0.0,653.0
1091,0.0,0.0,0.0,61.00000000000001
1092,0.0,0.0,0.0,109.0
1093,0.0,0.0,0.0,485.0
1094,0.0,0.0,0.0,0.0
1095,0.0,57.0,0.0,274.0
1096,174.0,0.0,0.0,208.0
1097,0.0,0.0,0.0,243.0
1098,0.0,0.0,0.0,319.0
1099,0.0,86.0,0.0,0.0
1100,0.0,0.0,0.0,201.0
1101,0.0,65.0,0.0,855.0
1102,260.0,0.0,0.0,456.0
1103,0.0,0.0,0.0,824.0
1104,118.0,0.0,0.0,209.0
1105,89.0,0.0,0.0,277.0
1106,0.0,67.0,0.0,215.0
1107,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,96.0
1109,0.0,162.0,0.0,259.0
1110,0.0,0.0,0.0,203.0
1111,0.0,0.0,0.0,374.0
1112,107.0,0.0,0.0,274.0
1113,0.0,343.0,0.0,0.0
1114,0.0,56.0,0.0,74.0
1115,0.0,0.0,0.0,81.0
1116,0.0,0.0,0.0,304.0
1117,0.0,0.0,0.0,235.0
1118,0.0,0.0,0.0,0.0
1119,0.0,53.0,0.0,623.0
1120,87.0,0.0,0.0,433.0
1121,0.0,0.0,0.0,258.0
1122,72.0,61.0,0.0,165.0
1123,0.0,0.0,0.0,466.0
1124,54.0,0.0,0.0,630.0
1125,0.0,84.0,0.0,873.0
1126,99.0,0.0,0.0,210.0
1127,0.0,106.0,0.0,597.0
1128,0.0,0.0,0.0,658.0
1129,87.0,0.0,0.0,378.0
1130,0.0,0.0,0.0,54.0
1131,0.0,0.0,0.0,582.0
1132,0.0,0.0,0.0,658.0
1133,0.0,0.0,0.0,322.0
1134,0.0,55.0,0.0,0.0
1135,57.0,0.0,0.0,568.0
1136,0.0,0.0,0.0,204.0
1137,172.0,0.0,0.0,256.0
1138,0.0,0.0,0.0,353.0
1139,0.0,0.0,0.0,380.0
1140,0.0,202.0,0.0,95.0
1141,0.0,0.0,0.0,67.0
1142,53.0,0.0,0.0,246.0
1143,0.0,67.0,0.0,352.0
1144,0.0,0.0,0.0,0.0
1145,0.0,55.0,0.0,276.0
1146,0.0,0.0,0.0,550.0
1147,0.0,0.0,0.0,424.0
1148,0.0,0.0,0.0,875.0
1149,87.0,0.0,0.0,0.0
1150,114.0,0.0,0.0,427.0
1151,0.0,105.0,0.0,445.0
1152,0.0,0.0,0.0,717.0
1153,0.0,56.99999999999999,0.0,633.0
1154,0.0,128.0,0.0,122.0
1155,192.0,0.0,0.0,483.0
1156,0.0,54.0,0.0,0.0
1157,0.0,0.0,0.0,0.0
1158,0.0,0.0,0.0,657.0
1159,53.0,0.0,0.0,454.0
1160,0.0,0.0,0.0,830.0
1161,0.0,0.0,0.0,726.0
1162,97.0,0.0,0.0,91.0
1163,125.0,87.0,0.0,513.0
1164,102.0,0.0,0.0,643.0
1165,0.0,0.0,0.0,241.0
1166,92.0,77.0,0.0,101.00000000000001
1167,0.0,0.0,0.0,971.0
1168,56.0,0.0,0.0,291.0
1169,132.0,0.0,0.0,343.0
1170,130.0,0.0,0.0,387.0
1171,0.0,0.0,0.0,280.0
1172,0.0,69.0,0.0,0.0
1173,309.0,0.0,0.0,225.0
1174,0.0,0.0,0.0,0.0
1175,184.0,0.0,0.0,0.0
1176,0.0,0.0,0.0,675.0
1177,0.0,0.0,0.0,283.0
1178,0.0,0.0,0.0,634.0
1179,0.0,79.0,0.0,105.0
1180,0.0,79.0,0.0,392.0
1181,0.0,0.0,0.0,0.0
1182,0.0,0.0,0.0,61.0
1183,0.0,0.0,0.0,0.0
1184,0.0,101.0,0.0,0.0
1185,0.0,90.0,0.0,346.0
1186,95.0,0.0,0.0,0.0
1187,66.0,0.0,0.0,270.0
1188,0.0,0.0,0.0,278.0
1189,0.0,128.0,0.0,0.0
1190,153.0,0.0,0.0,839.0
1191,0.0,55.0,0.0,80.0
1192,0.0,0.0,0.0,0.0
1193,113.0,0.0,0.0,0.0
1194,0.0,0.0,0.0,0.0
1195,115.0,0.0,0.0,662.0
1196,88.0,0.0,0.0,841.0
1197,56.00000000000001,0.0,0.0,490.0
1198,51.0,0.0,0.0,735.0
1199,123.0,59.0,0.0,447.0
1200,350.0,76.0,0.0,382.0
1201,101.0,0.0,0.0,254.0
1202,0.0,0.0,0.0,0.0
1203,0.0,0.0,0.0,242.0
1204,0.0,0.0,0.0,161.0
1205,0.0,0.0,0.0,66.0
1206,0.0,0.0,0.0,626.0
1207,0.0,0.0,0.0,53.0
1208,0.0,0.0,0.0,588.0
1209,0.0,0.0,0.0,660.0
1210,53.0,0.0,0.0,0.0
1211,134.0,0.0,0.0,52.0
1212,0.0,0.0,0.0,356.0
1213,0.0,63.0,0.0,72.0
1214,0.0,0.0,0.0,258.0
1215,57.0,0.0,0.0,91.0
1216,78.0,0.0,0.0,57.00000000000001
1217,0.0,0.0,0.0,306.0
1218,0.0,0.0,0.0,292.0
1219,0.0,0.0,0.0,61.0
1220,0.0,0.0,0.0,198.0
1221,0.0,0.0,0.0,206.0
1222,0.0,0.0,0.0,864.0
1223,0.0,212.0,0.0,0.0
1224,160.0,0.0,0.0,314.0
1225,0.0,56.0,0.0,153.0
1226,0.0,0.0,0.0,101.0
1227,218.0,0.0,0.0,0.0
1228,81.0,0.0,0.0,704.0
1229,267.0,0.0,0.0,57.0
1230,0.0,0.0,0.0,312.0
1231,0.0,0.0,0.0,0.0
1232,0.0,0.0,0.0,392.0
1233,0.0,0.0,0.0,156.99999999999997
1234,0.0,83.0,0.0,395.0
1235,184.00000000000003,51.0,0.0,682.0
1236,51.0,0.0,0.0,117.0
1237,0.0,0.0,0.0,449.0
1238,116.0,0.0,0.0,64.0
1239,0.0,0.0,0.0,379.0
1240,166.0,0.0,0.0,0.0
1241,0.0,75.0,0.0,0.0
1242,0.0,61.0,0.0,0.0
1243,0.0,0.0,0.0,0.0
1244,0.0,57.99999999999999,0.0,0.0
1245,101.0,0.0,0.0,58.00000000000001
1246,108.0,79.0,0.0,295.0
1247,0.0,0.0,0.0,254.0
1248,0.0,0.0,0.0,343.0
1249,0.0,74.0,0.0,388.0
1250,0.0,0.0,0.0,0.0
1251,0.0,0.0,0.0,756.0
1252,0.0,0.0,0.0,0.0
1253,0.0,0.0,0.0,334.0
1254,120.0,57.0,0.0,506.00000000000006
1255,123.00000000000001,136.0,0.0,235.0
1256,51.0,52.0,0.0,0.0
1257,0.0,0.0,0.0,77.0
1258,0.0,0.0,0.0,59.0
1259,0.0,0.0,0.0,0.0
1260,0.0,167.0,0.0,0.0
1261,0.0,0.0,0.0,577.0
1262,0.0,0.0,0.0,461.00000000000006
1263,78.0,0.0,0.0,341.0
1264,0.0,0.0,0.0,873.0
1265,108.0,0.0,0.0,0.0
1266,199.0,0.0,0.0,91.0
1267,0.0,58.0,0.0,795.0
1268,91.0,0.0,0.0,991.0
1269,0.0,0.0,0.0,878.0
1270,0.0,117.0,0.0,402.0
1271,0.0,0.0,0.0,849.0
1272,0.0,0.0,0.0,340.0
1273,85.0,0.0,0.0,298.0
1274,0.0,100.0,0.0,61.0
1275,0.0,216.0,0.0,0.0
1276,0.0,0.0,0.0,576.0
1277,0.0,0.0,0.0,219.0
1278,0.0,172.0,0.0,752.0
1279,0.0,0.0,0.0,557.0
1280,298.0,104.0,0.0,0.0
1281,0.0,0.0,0.0,0.0
1282,154.0,0.0,0.0,423.0
1283,0.0,0.0,0.0,615.0
1284,0.0,0.0,0.0,414.0
1285,0.0,0.0,0.0,0.0
1286,251.0,0.0,0.0,798.0
1287,65.0,0.0,0.0,215.0
1288,112.0,0.0,0.0,862.0
1289,0.0,0.0,0.0,0.0
1290,0.0,133.0,0.0,0.0
1291,0.0,0.0,0.0,953.0
1292,0.0,0.0,0.0,66.0
1293,0.0,0.0,0.0,0.0
1294,228.0,0.0,0.0,625.0
1295,0.0,68.0,0.0,0.0
1296,0.0,0.0,0.0,0.0
1297,112.0,0.0,0.0,0.0
1298,0.0,0.0,0.0,368.0
1299,96.0,0.0,0.0,630.0
1300,0.0,84.0,0.0,237.0
1301,70.0,0.0,0.0,214.0
1302,52.0,65.0,0.0,0.0
1303,0.0,0.0,0.0,0.0
1304,0.0,0.0,0.0,155.0
1305,69.0,0.0,0.0,340.0
1306,0.0,0.0,0.0,420.0
1307,0.0,0.0,0.0,497.0
1308,0.0,0.0,0.0,708.0
1309,0.0,0.0,0.0,0.0
1310,82.0,0.0,0.0,730.0
1311,74.0,0.0,0.0,0.0
1312,0.0,0.0,0.0,645.0
1313,0.0,0.0,0.0,190.0
1314,0.0,0.0,0.0,748.0
1315,0.0,57.0,0.0,87.0
1316,186.0,0.0,0.0,283.0
1317,0.0,121.0,0.0,563.0
1318,0.0,0.0,0.0,689.0
1319,0.0,0.0,0.0,819.0
1320,0.0,0.0,0.0,758.0
1321,0.0,0.0,0.0,343.0
1322,0.0,0.0,0.0,142.0
1323,0.0,0.0,0.0,60.0
1324,86.0,0.0,0.0,0.0
1325,0.0,0.0,0.0,114.0
1326,0.0,0.0,0.0,0.0
1327,0.0,0.0,0.0,101.0
1328,0.0,0.0,0.0,84.0
1329,0.0,72.0,0.0,720.0
1330,0.0,0.0,0.0,255.0
1331,0.0,0.0,0.0,0.0
1332,0.0,0.0,0.0,218.0
1333,0.0,104.0,0.0,0.0
1334,0.0,0.0,0.0,0.0
1335,0.0,0.0,0.0,0.0
1336,321.0,0.0,0.0,0.0
1337,0.0,167.0,0.0,258.0
1338,0.0,94.0,0.0,881.0
1339,84.0,0.0,0.0,284.0
1340,0.0,0.0,0.0,600.0
1341,0.0,77.0,0.0,582.0
1342,227.0,125.0,0.0,555.0
1343,0.0,0.0,0.0,555.0
1344,0.0,63.0,0.0,82.0
1345,0.0,60.00000000000001,0.0,0.0
1346,61.0,293.0,0.0,234.00000000000003
1347,0.0,184.0,0.0,737.0
1348,80.0,0.0,0.0,57.0
1349,0.0,0.0,0.0,743.0
1350,67.0,0.0,0.0,568.0
1351,0.0,93.0,0.0,118.0
1352,0.0,174.0,0.0,0.0
1353,79.0,0.0,0.0,575.0
1354,0.0,0.0,0.0,145.0
1355,0.0,0.0,0.0,154.0
1356,92.0,191.0,0.0,489.0
1357,74.0,0.0,0.0,516.0
1358,0.0,0.0,0.0,0.0
1359,0.0,0.0,0.0,380.0
1360,0.0,0.0,0.0,104.0
1361,0.0,0.0,0.0,0.0
1362,0.0,0.0,0.0,0.0
1363,81.0,96.0,0.0,529.0
1364,118.0,0.0,0.0,703.0
1365,0.0,156.0,0.0,51.0
1366,0.0,153.0,0.0,148.0
1367,76.0,0.0,0.0,327.0
1368,0.0,0.0,0.0,71.0
1369,0.0,0.0,0.0,580.0
1370,0.0,0.0,0.0,198.0
1371,156.0,0.0,0.0,664.0
1372,0.0,53.0,0.0,0.0
1373,0.0,0.0,0.0,896.0
1374,0.0,0.0,0.0,0.0
1375,0.0,146.0,0.0,699.0
1376,0.0,0.0,0.0,0.0
1377,0.0,0.0,0.0,344.0
1378,0.0,0.0,0.0,0.0
1379,86.0,0.0,0.0,73.0
1380,0.0,0.0,0.0,0.0
1381,86.0,0.0,0.0,277.0
1382,0.0,181.0,0.0,0.0
1383,0.0,229.0,0.0,726.0
1384,0.0,0.0,0.0,660.0
1385,0.0,0.0,0.0,0.0
1386,0.0,0.0,0.0,0.0
1387,0.0,0.0,0.0,57.0
1388,0.0,0.0,0.0,410.0
1389,0.0,0.0,0.0,776.0
1390,0.0,77.0,0.0,0.0
1391,0.0,112.0,0.0,431.0
1392,0.0,0.0,0.0,199.0
1393,0.0,0.0,0.0,517.0
1394,0.0,0.0,0.0,787.0
1395,0.0,0.0,0.0,721.0
1396,0.0,268.0,0.0,54.0
1397,73.0,59.0,0.0,198.00000000000003
1398,0.0,213.0,0.0,575.0
1399,0.0,0.0,0.0,578.0
1400,0.0,0.0,0.0,417.0
1401,0.0,0.0,0.0,121.0
1402,0.0,0.0,0.0,372.0
1403,0.0,0.0,0.0,104.0
1404,0.0,94.0,0.0,0.0
1405,0.0,0.0,0.0,694.0
1406,68.0,63.0,0.0,708.0
1407,0.0,0.0,0.0,0.0
1408,0.0,0.0,0.0,304.0
1409,0.0,0.0,0.0,119.0
1410,0.0,0.0,0.0,687.0
1411,0.0,0.0,0.0,581.0
1412,105.0,0.0,0.0,608.0
1413,0.0,0.0,0.0,0.0
1414,0.0,0.0,0.0,69.0
1415,0.0,0.0,0.0,0.0
1416,0.0,232.0,0.0,100.0
1417,0.0,0.0,0.0,458.0
1418,0.0,109.0,0.0,0.0
1419,0.0,0.0,0.0,0.0
1420,0.0,0.0,0.0,200.00000000000003
1421,0.0,0.0,0.0,0.0
1422,0.0,207.0,0.0,0.0
1423,0.0,171.0,0.0,709.0
1424,0.0,0.0,0.0,157.0
1425,0.0,0.0,0.0,0.0
1426,0.0,0.0,0.0,0.0
1427,0.0,51.0,0.0,0.0
1428,124.0,0.0,0.0,0.0
1429,0.0,150.0,0.0,391.0
1430,0.0,0.0,0.0,0.0
1431,0.0,0.0,0.0,320.0
1432,0.0,0.0,0.0,405.0
1433,116.0,0.0,0.0,809.0
1434,0.0,151.0,0.0,133.0
1435,86.0,0.0,0.0,0.0
1436,0.0,69.0,0.0,784.0
1437,0.0,290.0,0.0,182.0
1438,0.0,0.0,0.0,52.0
1439,0.0,0.0,0.0,367.00000000000006
1440,0.0,106.0,0.0,664.0
1441,0.0,0.0,0.0,0.0
1442,0.0,101.0,0.0,304.0
1443,79.0,0.0,0.0,384.0
1444,0.0,0.0,0.0,211.0
1445,0.0,0.0,0.0,226.0
1446,134.0,0.0,0.0,521.0
1447,0.0,0.0,0.0,0.0
1448,74.0,84.0,0.0,721.0
1449,0.0,98.0,0.0,56.0
1450,0.0,0.0,0.0,251.0
1451,287.0,0.0,0.0,0.0
1452,0.0,0.0,0.0,66.0
1453,0.0,0.0,0.0,433.0
1454,0.0,0.0,0.0,593.0
1455,0.0,175.0,0.0,0.0
1456,0.0,0.0,0.0,103.0
1457,0.0,0.0,0.0,0.0
1458,0.0,0.0,0.0,415.0
1459,0.0,57.0,0.0,480.0
1460,0.0,166.0,0.0,0.0
1461,0.0,0.0,0.0,0.0
1462,0.0,0.0,0.0,527.0
1463,0.0,0.0,0.0,451.0
1464,0.0,129.0,0.0,243.0
1465,0.0,73.0,0.0,240.0
1466,0.0,0.0,0.0,0.0
1467,0.0,116.0,0.0,0.0
1468,0.0,0.0,0.0,559.0
1469,0.0,0.0,0.0,768.0
1470,0.0,0.0,0.0,81.0
1471,71.0,0.0,0.0,418.0
1472,0.0,0.0,0.0,0.0
1473,259.0,51.0,0.0,0.0
1474,0.0,108.0,0.0,0.0
1475,0.0,0.0,0.0,913.0
1476,0.0,185.0,0.0,0.0
1477,145.0,75.0,0.0,111.0
1478,232.0,0.0,0.0,191.0
1479,150.0,0.0,0.0,89.0
1480,0.0,0.0,0.0,0.0
1481,0.0,0.0,0.0,77.0
1482,87.0,163.0,0.0,0.0
1483,66.0,0.0,0.0,589.0
1484,69.0,102.0,0.0,668.0
1485,0.0,114.0,0.0,0.0
1486,0.0,0.0,0.0,721.0
1487,0.0,0.0,0.0,57.0
1488,0.0,0.0,0.0,785.0
1489,0.0,0.0,0.0,538.0
1490,0.0,126.0,0.0,391.0
1491,0.0,0.0,0.0,0.0
1492,0.0,110.0,0.0,439.0
1493,0.0,0.0,0.0,0.0
1494,0.0,0.0,0.0,146.0
1495,0.0,118.0,0.0,0.0
1496,65.0,197.0,0.0,232.0
1497,183.0,0.0,0.0,182.0
1498,0.0,0.0,0.0,0.0
1499,0.0,0.0,0.0,0.0
